uid,age,sex,active_date,limit
84990,30,01,2016-04-24,6.2920545271
74901,35,02,2016-02-07,6.2920545271
70348,30,01,2016-05-19,5.9746772897
22297,35,01,2015-12-30,6.1534138563
77700,35,01,2016-02-10,5.2921539288
70031,25,01,2016-05-04,6.2920545271
4695,40,01,2016-02-19,5.9746772897
12386,35,01,2016-04-23,6.1534138563
65263,25,01,2016-01-28,5.2921539288
3478,30,01,2016-04-13,5.2921539288
50111,35,01,2016-01-01,5.7227683627
81793,30,01,2016-01-28,5.9746772897
49241,30,01,2016-06-23,6.2920545271
70819,35,02,2016-05-17,5.9746772897
22481,30,01,2016-05-25,5.2921539288
39203,25,01,2016-05-20,5.2921539288
8475,30,01,2016-03-26,5.7227683627
39200,30,01,2016-02-06,5.2921539288
3240,35,01,2016-01-09,5.7227683627
913,30,01,2015-12-17,5.7227683627
54285,35,01,2016-01-28,5.9746772897
3256,35,01,2015-12-31,5.7227683627
35812,25,01,2016-02-16,5.9746772897
8901,30,01,2016-04-15,6.1534138563
67733,45,01,2016-01-28,5.7227683627
22935,30,02,2016-03-11,5.7227683627
59769,30,01,2016-05-20,5.2921539288
66460,25,01,2016-06-02,5.2921539288
45524,30,01,2015-12-18,5.9746772897
81097,25,01,2016-05-03,5.2921539288
6933,25,01,2016-05-01,5.7227683627
42912,25,01,2016-06-16,6.2920545271
54532,30,01,2016-06-15,5.2921539288
58009,25,01,2015-12-12,5.7227683627
54746,30,01,2016-03-04,5.2921539288
5819,30,01,2015-12-17,5.9746772897
38967,45,01,2016-04-20,5.9746772897
26041,25,01,2016-01-03,5.9746772897
72257,35,01,2015-12-06,6.2920545271
57908,30,01,2016-03-17,5.2921539288
35058,25,01,2016-03-16,5.2921539288
63838,35,01,2016-01-30,5.7227683627
74868,30,01,2016-01-28,5.9746772897
78863,30,01,2016-06-15,5.7227683627
77628,30,01,2016-04-14,6.2920545271
47116,25,01,2016-06-15,5.2921539288
50147,30,01,2016-04-12,5.2921539288
82437,30,01,2016-04-20,6.2920545271
89131,30,01,2016-01-06,5.9746772897
9069,30,01,2016-03-06,6.2920545271
22964,30,01,2016-01-28,5.2921539288
29828,25,01,2016-04-17,5.2921539288
73791,35,01,2016-01-27,5.9746772897
81294,30,01,2016-04-14,6.2920545271
75713,40,01,2016-06-21,6.2920545271
29602,30,01,2015-12-31,6.2920545271
75476,40,01,2016-04-28,6.2920545271
89226,30,01,2016-05-21,6.2920545271
64422,30,01,2016-05-21,6.1534138563
15343,35,01,2016-02-20,5.2921539288
54429,45,01,2015-12-26,6.2920545271
61776,30,01,2016-04-28,6.2920545271
26755,40,01,2016-06-16,5.9746772897
58960,45,01,2016-05-11,5.2921539288
31042,45,01,2016-06-23,5.9746772897
82019,30,01,2015-12-30,5.7227683627
86565,30,01,2016-02-16,5.2921539288
7441,30,01,2016-02-09,5.7227683627
75040,30,01,2015-12-20,5.9746772897
79342,35,01,2015-12-02,6.1534138563
6620,25,01,2016-05-24,6.1534138563
53515,30,01,2016-06-06,5.7227683627
41385,35,01,2016-01-09,5.9746772897
73870,30,01,2016-03-03,5.7227683627
59576,40,02,2015-12-05,6.2920545271
1796,30,01,2016-03-29,5.7227683627
85198,40,01,2016-04-06,5.9746772897
12691,40,01,2016-01-31,6.2920545271
34525,30,01,2015-12-04,6.1534138563
25411,30,01,2016-01-28,5.2921539288
67390,35,02,2016-03-29,5.2921539288
69087,50,01,2016-02-09,6.1534138563
26285,25,01,2016-03-29,5.7227683627
23147,35,01,2016-02-13,5.2921539288
13579,45,01,2016-04-03,5.2921539288
84865,30,01,2016-03-10,6.1534138563
10351,35,01,2016-06-17,6.2920545271
74462,30,01,2016-02-07,5.9746772897
49217,40,01,2016-02-04,5.9746772897
34755,35,01,2015-12-17,6.2920545271
13481,25,01,2016-04-13,6.1534138563
31079,40,02,2016-03-24,6.1534138563
53434,35,01,2016-02-24,6.2920545271
67713,30,01,2016-05-26,6.2920545271
73612,35,01,2016-06-26,5.7227683627
21407,35,01,2015-12-02,6.1534138563
1774,35,01,2016-01-27,6.1534138563
24158,45,01,2015-12-17,6.2920545271
5294,35,01,2016-01-08,6.2920545271
85338,30,01,2016-04-18,6.2920545271
19126,35,02,2016-02-08,6.1534138563
42665,30,01,2016-06-28,5.9746772897
7869,45,01,2016-01-01,5.9746772897
28194,25,01,2016-05-06,5.7227683627
26492,35,01,2016-02-28,5.2921539288
69416,35,01,2015-12-19,5.9746772897
24762,35,01,2016-05-07,6.2920545271
22381,40,01,2015-12-28,5.7227683627
83739,30,01,2016-01-07,6.1534138563
76976,30,02,2016-06-19,5.9746772897
12765,35,02,2016-03-16,6.1534138563
27987,35,01,2016-06-21,6.2920545271
10588,35,01,2015-12-17,5.9746772897
51162,30,01,2016-05-04,6.2920545271
6514,30,01,2016-05-25,5.2921539288
44101,45,01,2016-03-28,6.2920545271
27485,30,01,2016-04-21,5.9746772897
25415,25,01,2016-02-02,5.7227683627
33628,30,01,2016-05-13,5.9746772897
16932,35,01,2016-05-12,5.7227683627
37424,30,01,2016-06-02,6.2920545271
67959,35,01,2016-06-08,6.2920545271
74154,30,01,2015-12-16,5.9746772897
64114,25,01,2016-06-30,5.2921539288
37966,25,01,2016-01-01,5.7227683627
66065,40,02,2016-05-31,6.2920545271
68452,30,01,2016-05-30,5.2921539288
36294,30,01,2016-01-21,6.2920545271
77776,35,01,2016-02-16,6.2920545271
16674,30,02,2016-05-11,5.9746772897
59461,35,01,2016-04-26,6.2920545271
66913,25,01,2016-06-19,6.1534138563
26147,30,01,2016-03-29,6.1534138563
46487,35,01,2016-06-03,5.7227683627
76862,30,01,2016-02-01,6.1534138563
28016,35,01,2015-12-29,6.2920545271
11283,30,01,2016-05-20,5.2921539288
81825,30,01,2015-12-27,5.9746772897
63374,35,01,2015-12-17,6.2920545271
40467,25,01,2015-12-08,6.1534138563
7497,40,01,2015-12-31,6.2920545271
67242,40,01,2015-12-26,5.7227683627
60980,30,01,2016-04-19,5.7227683627
29098,30,01,2016-01-27,6.1534138563
3398,30,01,2016-02-16,5.2921539288
78493,25,01,2016-06-10,5.2921539288
22150,35,01,2016-01-02,6.2920545271
70324,30,01,2016-06-15,5.9746772897
75707,30,01,2015-12-26,5.7227683627
33948,25,01,2016-04-20,5.9746772897
71782,30,01,2016-06-16,5.7227683627
2486,30,01,2016-01-31,5.2921539288
85561,30,02,2016-05-24,5.2921539288
38685,30,01,2016-01-27,5.7227683627
37098,30,02,2016-06-26,5.7227683627
16436,30,01,2015-12-29,5.9746772897
78724,30,01,2016-04-29,6.2920545271
44020,35,01,2016-06-17,6.2920545271
45770,30,01,2016-01-28,5.2921539288
81520,30,01,2016-06-28,5.9746772897
21674,30,01,2016-04-16,5.7227683627
76839,25,01,2016-06-21,6.2920545271
22066,35,01,2016-05-06,6.2920545271
77414,45,01,2016-06-08,5.2921539288
68649,30,01,2016-04-15,5.7227683627
52569,35,01,2016-06-15,6.2920545271
1288,25,01,2016-01-03,6.2920545271
79711,35,01,2016-01-28,5.7227683627
11703,30,01,2016-04-26,5.7227683627
3364,30,02,2016-06-18,5.2921539288
22844,30,01,2016-05-06,5.2921539288
33699,30,01,2016-02-16,5.7227683627
40925,30,01,2016-01-28,5.7227683627
84419,35,01,2016-02-06,5.7227683627
29875,25,01,2016-04-20,5.7227683627
79727,25,01,2016-03-14,5.9746772897
77934,25,01,2015-12-04,6.2920545271
54693,30,01,2015-12-05,5.7227683627
74305,30,01,2016-03-23,5.7227683627
16893,25,01,2016-01-29,5.9746772897
2592,30,01,2016-06-28,5.9746772897
70405,35,02,2016-01-23,5.9746772897
19490,35,01,2016-06-14,5.9746772897
74902,30,01,2016-06-16,6.2920545271
34170,25,01,2016-03-14,5.2921539288
26574,30,01,2016-03-13,5.2921539288
8109,30,01,2016-03-10,6.2920545271
66243,25,01,2015-12-02,5.7227683627
68870,35,01,2016-03-23,5.7227683627
53480,35,01,2015-12-30,5.7227683627
71771,40,01,2015-12-19,6.2920545271
56436,30,01,2016-04-14,6.2920545271
45967,30,02,2016-02-08,5.7227683627
12444,40,01,2015-12-31,5.9746772897
22813,40,01,2016-02-09,6.1534138563
66977,35,01,2016-05-23,6.2920545271
68766,35,01,2016-03-04,6.2920545271
89470,25,01,2016-03-25,5.2921539288
2135,30,01,2015-12-02,6.2920545271
90865,25,01,2016-06-16,6.2920545271
30406,30,01,2016-02-02,6.2920545271
34342,25,01,2016-06-01,5.2921539288
2598,35,01,2015-12-02,5.7227683627
27881,25,01,2016-02-13,5.2921539288
64627,30,01,2016-01-28,6.1534138563
1643,30,01,2016-02-07,5.9746772897
32643,35,01,2016-02-17,6.2920545271
75719,35,01,2016-02-16,6.1534138563
23107,40,01,2016-02-13,6.1534138563
39269,40,01,2016-01-02,6.2920545271
76112,30,02,2016-02-29,5.2921539288
40473,30,01,2016-05-06,6.2920545271
38404,35,01,2016-01-31,5.7227683627
15530,30,01,2016-04-19,6.1534138563
12835,30,01,2016-06-16,6.2920545271
40978,30,01,2016-04-21,6.1534138563
58015,25,01,2016-05-24,6.2920545271
59551,30,01,2016-02-03,5.2921539288
90049,35,01,2016-01-28,6.1534138563
77082,35,01,2016-05-18,5.7227683627
37348,30,01,2016-06-16,5.9746772897
49896,35,01,2015-12-16,6.2920545271
76527,45,01,2016-03-27,6.2920545271
7231,35,01,2016-06-10,6.2920545271
77717,35,01,2015-12-11,5.2921539288
63315,45,01,2016-06-27,5.9746772897
72480,40,01,2016-03-31,6.1534138563
67797,35,01,2016-02-16,6.2920545271
21705,35,01,2015-12-17,5.7227683627
11447,30,01,2016-02-02,5.9746772897
26212,35,01,2016-04-24,6.1534138563
49019,35,01,2016-04-26,5.7227683627
14861,45,02,2015-12-29,6.2920545271
43515,40,01,2016-06-27,5.2921539288
26705,30,01,2015-12-17,6.2920545271
45370,40,01,2016-06-20,5.7227683627
1942,35,02,2016-02-02,5.2921539288
64677,25,01,2016-05-25,5.9746772897
38694,30,01,2016-03-30,6.2920545271
50678,30,01,2016-06-16,5.2921539288
5138,40,01,2015-12-31,6.2920545271
2434,45,01,2016-05-05,6.1534138563
58384,45,01,2016-05-02,5.2921539288
74248,25,01,2015-12-21,5.7227683627
71622,25,01,2016-03-02,6.1534138563
60150,30,01,2016-06-17,5.2921539288
8314,30,02,2016-05-24,5.7227683627
47533,25,01,2016-06-16,5.7227683627
6907,35,02,2016-04-25,5.2921539288
85924,30,01,2016-05-03,6.1534138563
36486,30,01,2016-06-16,5.9746772897
24712,25,01,2016-02-27,5.9746772897
49003,40,01,2015-12-30,6.2920545271
56256,45,01,2016-03-16,5.2921539288
39705,30,01,2016-06-28,6.2920545271
59815,25,01,2016-04-30,5.2921539288
11797,25,01,2016-01-03,5.9746772897
59344,50,02,2015-12-28,6.2920545271
90442,30,01,2015-12-09,6.2920545271
19132,45,01,2016-05-20,5.9746772897
81875,40,01,2016-01-28,5.9746772897
89032,25,01,2016-04-15,5.9746772897
39893,25,01,2016-06-09,5.2921539288
32592,40,01,2016-02-16,6.2920545271
13742,25,01,2016-06-08,5.7227683627
35695,30,02,2016-05-29,6.2920545271
7827,30,01,2016-05-03,5.9746772897
24131,30,01,2016-03-24,5.9746772897
68286,25,01,2016-05-30,5.9746772897
15113,40,01,2016-05-09,5.7227683627
47130,30,01,2016-03-15,5.2921539288
11377,30,01,2016-03-27,5.7227683627
57003,25,01,2015-12-04,5.2921539288
41063,30,01,2016-06-25,6.2920545271
84444,30,01,2016-06-22,6.2920545271
90450,25,01,2015-12-17,5.9746772897
78147,25,01,2016-01-13,6.1534138563
1137,30,01,2016-05-17,6.2920545271
46456,35,02,2016-03-23,6.1534138563
34729,30,02,2016-05-20,6.1534138563
40046,40,01,2016-01-28,5.9746772897
14531,30,01,2016-03-15,6.2920545271
3632,30,01,2016-05-08,5.2921539288
83129,40,01,2016-01-01,6.2920545271
38771,40,01,2016-03-06,6.2920545271
40833,30,01,2016-01-03,5.9746772897
30903,30,01,2016-03-10,6.2920545271
51476,45,01,2016-05-24,5.2921539288
80423,30,01,2016-02-16,5.7227683627
39379,25,01,2016-06-02,5.2921539288
18750,35,01,2016-02-11,6.2920545271
11536,25,01,2016-06-06,5.2921539288
27709,40,01,2016-06-13,6.2920545271
74244,30,01,2016-02-07,5.9746772897
25661,35,01,2015-12-17,6.2920545271
38730,30,01,2015-12-17,6.2920545271
84005,35,01,2016-02-16,6.2920545271
60627,30,01,2016-05-27,5.9746772897
42627,35,01,2016-03-24,5.7227683627
70981,35,01,2016-04-20,5.9746772897
17071,25,01,2016-05-13,5.9746772897
76003,50,01,2016-02-16,6.2920545271
50382,35,02,2016-05-03,5.2921539288
30747,30,01,2016-04-21,6.2920545271
47169,30,01,2016-02-15,6.2920545271
87086,25,01,2016-01-28,5.9746772897
35977,35,01,2016-02-05,6.1534138563
58721,40,01,2016-03-27,5.9746772897
6878,35,01,2016-04-20,6.1534138563
82301,35,01,2016-06-06,5.2921539288
42735,40,01,2015-12-21,6.2920545271
89929,30,02,2016-04-27,5.9746772897
7463,25,01,2016-06-14,6.1534138563
55627,30,02,2016-01-24,5.9746772897
47370,35,01,2016-02-08,6.2920545271
33181,30,01,2015-12-20,5.2921539288
51529,30,01,2016-02-05,5.7227683627
23071,35,02,2016-03-26,5.9746772897
56326,40,01,2016-03-29,6.2920545271
22793,35,01,2016-01-03,6.2920545271
77035,40,01,2016-01-27,5.9746772897
22331,40,01,2016-02-19,6.1534138563
87214,30,01,2016-01-28,5.9746772897
21920,35,02,2016-04-29,6.1534138563
81512,30,01,2016-04-19,5.7227683627
24212,30,01,2016-04-19,5.9746772897
39907,35,01,2016-02-16,6.2920545271
83166,30,01,2015-12-10,5.7227683627
80289,45,01,2016-02-22,6.1534138563
79835,30,01,2016-04-19,5.7227683627
41548,35,02,2016-06-18,5.9746772897
56411,35,01,2016-03-15,5.9746772897
437,25,01,2016-05-11,5.9746772897
11668,40,01,2016-01-28,5.7227683627
64665,40,01,2016-03-08,5.9746772897
15677,35,01,2016-05-06,5.9746772897
333,35,01,2016-02-17,5.9746772897
77437,30,01,2016-01-22,5.9746772897
11604,30,02,2016-06-23,5.9746772897
80824,30,01,2016-02-04,5.2921539288
12341,30,01,2016-06-03,6.2920545271
75037,40,01,2016-06-17,5.9746772897
42809,35,02,2016-05-24,6.2920545271
73571,30,01,2016-04-26,6.2920545271
60286,40,01,2016-03-29,5.7227683627
8255,35,01,2016-03-15,5.9746772897
26870,30,01,2016-03-19,6.2920545271
63338,35,01,2016-02-04,6.2920545271
78428,40,01,2015-12-15,6.1534138563
27253,40,01,2015-12-28,6.2920545271
21943,30,01,2016-06-16,5.9746772897
33392,35,01,2016-05-28,6.2920545271
43604,30,01,2016-05-04,5.9746772897
12488,35,01,2016-01-13,6.1534138563
84734,35,01,2016-01-31,5.7227683627
11762,30,01,2016-02-17,5.2921539288
76114,35,01,2016-04-20,5.9746772897
39861,25,01,2015-12-15,6.2920545271
44549,35,02,2015-12-03,6.1534138563
60524,30,01,2015-12-27,5.7227683627
37742,50,01,2016-03-18,5.7227683627
46586,35,01,2016-02-05,5.7227683627
60393,30,01,2016-06-23,5.2921539288
66676,35,01,2016-04-14,6.2920545271
6684,35,01,2016-01-28,5.2921539288
70637,25,02,2016-06-10,5.2921539288
21324,25,02,2016-06-28,6.2920545271
69500,25,01,2016-06-02,5.2921539288
11410,30,01,2016-04-29,5.7227683627
86487,30,01,2016-06-13,5.9746772897
60478,35,01,2016-06-01,6.2920545271
42259,35,01,2016-06-12,6.2920545271
34725,35,01,2016-06-02,6.1534138563
6513,35,01,2016-04-14,6.1534138563
17578,30,01,2016-02-16,5.9746772897
77541,45,01,2016-01-04,6.2920545271
49370,30,01,2015-12-02,6.2920545271
11872,35,01,2016-03-25,5.2921539288
72280,30,01,2016-03-22,5.7227683627
41650,45,01,2016-03-20,5.2921539288
60211,30,01,2015-12-17,5.9746772897
87367,40,02,2015-12-31,5.9746772897
78567,25,01,2015-12-30,5.2921539288
75147,30,01,2016-02-22,6.2920545271
34352,25,01,2016-05-08,5.2921539288
32663,25,01,2016-02-10,5.9746772897
40734,30,01,2015-12-09,5.7227683627
66891,30,01,2015-12-17,6.1534138563
56220,25,01,2016-06-01,5.2921539288
33612,25,01,2015-12-17,6.2920545271
61521,35,01,2016-05-31,6.2920545271
48136,45,01,2016-04-15,5.9746772897
76109,40,01,2016-06-14,5.2921539288
52251,35,01,2016-06-28,5.9746772897
75568,35,01,2016-03-18,5.9746772897
42137,25,01,2016-04-16,5.2921539288
19077,30,01,2016-05-11,5.2921539288
64245,45,01,2015-12-31,6.2920545271
33650,30,01,2016-03-05,5.7227683627
80731,45,01,2016-03-11,5.7227683627
67861,35,01,2016-05-06,6.2920545271
70020,30,01,2016-01-28,6.2920545271
54440,45,01,2016-03-30,5.7227683627
7884,25,01,2016-05-03,5.7227683627
69951,35,01,2016-05-13,5.9746772897
54590,40,01,2015-12-29,6.2920545271
2561,30,01,2016-03-16,5.7227683627
74552,35,01,2016-01-04,5.2921539288
78831,30,01,2015-12-25,5.7227683627
13824,40,02,2016-02-20,6.2920545271
44937,25,01,2016-05-03,5.2921539288
19586,35,01,2016-04-23,6.2920545271
26988,35,01,2016-04-27,5.7227683627
77331,25,01,2015-12-12,6.1534138563
20906,25,01,2016-03-20,6.1534138563
44374,30,01,2016-05-07,5.2921539288
1806,30,02,2016-06-17,5.2921539288
51695,25,01,2016-03-23,6.1534138563
63704,30,01,2016-05-13,6.1534138563
302,35,01,2016-05-21,5.7227683627
86238,40,01,2016-01-30,6.1534138563
89575,30,01,2016-04-24,6.2920545271
34863,25,01,2016-05-20,6.2920545271
85236,30,02,2016-05-22,6.1534138563
23936,35,01,2015-12-17,5.9746772897
14026,30,01,2016-06-16,5.9746772897
59764,35,02,2016-02-08,5.9746772897
31667,25,01,2016-05-27,5.2921539288
58672,30,01,2016-04-20,5.9746772897
21913,25,01,2016-03-30,5.2921539288
82553,30,01,2016-06-13,6.2920545271
82282,30,01,2016-04-20,5.9746772897
60616,40,01,2016-06-01,6.2920545271
76778,35,01,2016-01-28,5.9746772897
20349,30,01,2016-03-14,5.2921539288
79329,35,01,2016-05-22,6.2920545271
3283,30,01,2016-03-19,5.2921539288
74970,35,01,2015-12-09,6.1534138563
26016,30,02,2016-04-27,5.7227683627
37052,30,01,2015-12-03,6.2920545271
55818,35,01,2016-01-09,5.9746772897
52176,35,01,2015-12-20,5.7227683627
7414,40,01,2016-01-03,5.9746772897
23443,45,02,2016-03-23,5.7227683627
12016,25,01,2016-04-20,6.2920545271
55126,30,01,2016-05-07,5.9746772897
41254,30,01,2016-02-09,5.7227683627
54400,40,01,2016-05-19,5.9746772897
51552,30,01,2016-02-02,5.2921539288
39649,30,01,2016-03-14,5.7227683627
57874,35,01,2016-04-15,6.1534138563
13358,35,01,2016-03-02,6.2920545271
6004,45,02,2016-02-09,6.2920545271
16782,30,01,2016-04-21,6.2920545271
90973,25,01,2016-02-16,5.2921539288
84279,25,01,2016-04-19,6.2920545271
45070,30,01,2016-04-16,5.7227683627
47367,25,01,2016-05-25,6.2920545271
43911,30,01,2016-04-30,5.9746772897
65484,35,01,2016-01-12,5.9746772897
29247,35,01,2015-12-22,5.9746772897
54777,40,01,2016-03-29,6.1534138563
36039,30,01,2016-05-17,6.1534138563
36265,35,01,2015-12-17,5.9746772897
14590,30,01,2016-05-01,6.2920545271
70737,35,01,2016-02-16,6.1534138563
1214,35,01,2016-03-31,5.7227683627
16497,30,01,2016-05-31,5.2921539288
24860,35,01,2016-01-08,6.2920545271
69508,35,01,2016-04-20,6.2920545271
47814,30,01,2016-02-05,6.2920545271
52522,30,01,2016-06-16,5.2921539288
53382,30,01,2016-05-21,6.2920545271
10594,35,01,2015-12-24,6.2920545271
11302,30,01,2016-03-29,5.7227683627
85179,30,01,2016-01-05,6.1534138563
56427,50,01,2016-01-17,5.9746772897
12452,40,01,2015-12-05,6.2920545271
90272,35,02,2016-06-19,5.2921539288
28168,30,01,2016-06-15,6.2920545271
22938,30,01,2016-03-24,5.2921539288
40524,30,01,2016-06-07,5.9746772897
70917,30,02,2016-01-29,5.2921539288
76040,35,01,2016-01-22,5.7227683627
40973,30,01,2016-02-17,5.7227683627
17962,30,01,2016-04-14,5.2921539288
86236,25,01,2016-03-17,5.7227683627
55295,35,01,2016-01-28,5.7227683627
55562,35,01,2015-12-04,5.7227683627
63527,30,01,2016-02-17,5.2921539288
78401,25,01,2016-05-04,5.2921539288
35394,40,01,2016-05-08,6.1534138563
79689,45,01,2016-04-21,6.2920545271
36650,35,01,2016-01-28,5.2921539288
23811,35,02,2016-04-20,5.7227683627
49280,25,01,2016-06-16,5.2921539288
29095,30,01,2016-06-07,6.2920545271
87081,35,01,2015-12-16,5.9746772897
88277,30,01,2016-01-03,6.2920545271
11107,30,02,2016-06-27,5.9746772897
90980,30,01,2016-05-02,5.9746772897
10342,25,01,2016-05-24,5.2921539288
22064,30,01,2016-05-21,5.9746772897
60811,25,01,2016-06-02,5.2921539288
68798,25,01,2016-05-14,6.1534138563
53931,35,02,2016-02-23,5.9746772897
26493,40,01,2016-03-16,6.1534138563
25996,30,01,2015-12-16,5.9746772897
59639,30,01,2016-06-16,6.2920545271
7189,30,01,2015-12-31,5.9746772897
7887,25,02,2016-05-21,5.2921539288
49576,30,02,2016-04-05,5.2921539288
39010,35,01,2016-02-09,5.7227683627
591,25,02,2016-02-02,6.1534138563
43011,40,01,2015-12-30,6.1534138563
83234,30,01,2016-01-10,5.7227683627
59506,35,01,2016-06-19,6.2920545271
76515,30,01,2016-03-26,5.9746772897
77409,30,01,2015-12-14,5.7227683627
16247,35,01,2016-02-06,6.2920545271
31568,30,01,2016-06-16,5.7227683627
12175,30,02,2016-03-31,6.2920545271
12501,35,01,2016-03-29,5.9746772897
31965,30,01,2016-02-10,6.1534138563
88921,40,01,2016-05-21,6.2920545271
8222,35,02,2016-04-22,5.9746772897
15331,40,01,2016-06-20,5.9746772897
73534,30,01,2015-12-29,6.2920545271
81690,40,01,2016-06-29,6.2920545271
3319,35,01,2016-06-10,6.1534138563
66824,45,01,2016-02-22,6.2920545271
17476,30,01,2016-03-29,5.9746772897
33655,35,01,2016-01-28,6.2920545271
66754,25,01,2016-01-22,5.7227683627
25321,35,01,2015-12-17,5.9746772897
19613,30,02,2016-03-02,5.9746772897
13513,40,01,2016-03-30,5.7227683627
74252,30,01,2015-12-22,5.7227683627
4366,45,01,2016-01-28,6.2920545271
65633,30,01,2015-12-03,6.2920545271
51225,40,01,2016-01-05,6.2920545271
63652,40,01,2016-01-27,6.1534138563
80945,30,02,2016-04-05,5.2921539288
35809,30,01,2016-02-19,5.9746772897
15299,35,02,2016-04-19,5.7227683627
38838,30,01,2016-06-19,5.9746772897
5061,30,01,2016-03-25,5.2921539288
46447,30,02,2016-04-28,5.2921539288
598,35,01,2016-01-29,5.7227683627
59908,35,01,2016-04-14,5.2921539288
27622,40,02,2016-05-21,6.1534138563
6185,35,02,2016-03-29,5.2921539288
22134,40,01,2016-05-29,5.7227683627
33351,35,01,2016-06-16,5.9746772897
66504,35,01,2016-03-29,6.1534138563
23406,30,01,2016-01-05,5.9746772897
78345,35,01,2016-03-17,5.9746772897
30006,40,01,2016-05-31,5.9746772897
18035,45,01,2016-04-14,5.7227683627
19459,35,01,2015-12-17,5.9746772897
70436,30,01,2016-03-28,5.2921539288
13049,35,01,2016-01-28,6.2920545271
42292,35,01,2016-01-02,6.2920545271
76110,30,01,2016-03-24,5.9746772897
47372,35,01,2015-12-27,5.9746772897
80214,30,01,2016-04-14,5.9746772897
47660,30,01,2015-12-30,5.9746772897
3760,30,01,2016-06-15,6.1534138563
32657,30,01,2016-01-01,5.2921539288
64085,35,01,2016-06-16,6.2920545271
67159,35,01,2016-06-21,6.2920545271
53697,50,01,2016-01-28,5.9746772897
74569,30,01,2016-06-06,6.2920545271
15236,35,01,2016-04-21,5.9746772897
41145,30,01,2016-03-28,6.2920545271
63718,30,01,2016-03-21,5.7227683627
58460,35,01,2016-03-30,5.2921539288
37912,35,01,2015-12-17,6.2920545271
81450,30,01,2015-12-15,5.7227683627
31702,45,01,2015-12-18,6.2920545271
31920,30,01,2016-04-14,6.1534138563
62864,35,01,2016-04-29,6.2920545271
87798,40,01,2016-03-29,5.7227683627
45602,35,01,2016-05-03,6.2920545271
84150,30,02,2016-05-30,6.2920545271
28650,45,01,2016-06-19,6.2920545271
75272,35,01,2016-05-10,5.2921539288
29052,40,01,2016-02-17,5.9746772897
83140,25,01,2016-05-05,5.2921539288
84166,25,01,2016-03-24,5.9746772897
68270,25,01,2016-04-15,5.2921539288
89255,35,01,2016-03-24,5.7227683627
68476,30,01,2015-12-31,6.2920545271
49189,30,01,2016-05-21,6.1534138563
73483,40,01,2016-04-26,6.2920545271
28819,25,01,2016-02-03,5.2921539288
18787,30,01,2016-03-17,5.2921539288
74945,35,01,2016-02-08,6.1534138563
19180,30,01,2016-01-28,6.2920545271
67436,40,01,2016-04-20,5.7227683627
83836,25,01,2016-03-22,5.2921539288
28999,50,02,2016-03-28,5.9746772897
63690,30,01,2016-01-27,5.9746772897
7631,35,01,2016-05-11,6.2920545271
9272,45,01,2016-01-04,5.7227683627
11591,30,01,2016-02-04,5.9746772897
64589,30,01,2016-04-15,5.2921539288
59467,35,01,2016-02-16,5.2921539288
6687,30,01,2016-06-04,6.2920545271
80828,30,01,2016-01-30,5.9746772897
65016,30,01,2016-02-02,5.2921539288
25004,35,01,2016-03-29,6.1534138563
45618,30,02,2016-05-22,6.2920545271
77762,30,01,2016-02-18,6.2920545271
71340,30,02,2016-01-22,6.2920545271
72237,35,01,2016-04-02,5.9746772897
66448,40,01,2016-06-02,6.1534138563
52936,45,01,2016-02-15,6.1534138563
28325,40,02,2016-01-19,5.9746772897
18899,30,02,2016-05-04,5.2921539288
39852,30,01,2016-02-04,5.9746772897
39268,40,01,2016-06-07,5.7227683627
90475,35,01,2015-12-31,5.7227683627
68151,25,01,2016-04-20,5.7227683627
71758,40,02,2016-02-24,6.2920545271
19974,25,01,2016-05-19,5.7227683627
55148,30,01,2016-03-26,5.7227683627
21174,35,01,2016-06-09,5.2921539288
47243,30,01,2016-03-23,6.1534138563
49955,35,01,2016-05-21,5.9746772897
34507,40,01,2016-03-31,5.7227683627
51999,30,01,2016-05-19,5.9746772897
75288,40,01,2016-03-14,5.9746772897
84100,30,01,2016-05-08,5.7227683627
3493,35,01,2016-02-14,5.2921539288
89461,25,01,2016-02-11,5.7227683627
5514,30,01,2016-05-26,5.2921539288
82745,40,01,2016-02-07,5.7227683627
32859,50,01,2016-04-25,6.2920545271
84720,30,01,2016-04-20,5.9746772897
25204,35,01,2016-05-21,5.9746772897
15455,35,01,2016-04-20,5.9746772897
30711,25,01,2016-02-22,5.2921539288
83605,25,02,2015-12-12,6.1534138563
51001,25,01,2016-04-21,6.1534138563
9186,30,01,2016-04-15,5.7227683627
72859,40,02,2016-02-16,6.2920545271
49710,35,01,2016-02-12,5.9746772897
49673,40,01,2016-04-20,5.9746772897
5107,30,01,2016-02-16,6.2920545271
4375,30,01,2016-01-03,5.7227683627
67660,25,01,2016-05-21,5.2921539288
36801,35,01,2016-06-22,6.2920545271
76558,30,02,2016-06-17,6.2920545271
50363,35,01,2016-06-16,6.2920545271
87667,25,01,2016-05-26,5.2921539288
41455,25,02,2016-05-03,5.7227683627
28020,25,01,2016-03-16,5.7227683627
7693,25,01,2016-02-16,5.9746772897
46287,25,02,2016-02-16,5.2921539288
79797,25,01,2016-05-06,5.2921539288
52664,25,01,2016-04-20,5.2921539288
26245,30,01,2016-02-20,6.2920545271
36818,30,01,2016-05-04,6.2920545271
81088,40,01,2016-03-18,6.2920545271
6228,40,01,2016-06-16,6.2920545271
