uid,month,loan_sum
79899,2016-11,5.584137011
79900,2016-11,5.909217723
79905,2016-11,5.931812567
79909,2016-11,6.584074882
79916,2016-11,6.781937074
79918,2016-11,4.071302059
79921,2016-11,6.240248782
79927,2016-11,6.05244065
79931,2016-11,6.384269633
79934,2016-11,6.405333138
79937,2016-11,5.781982259
79955,2016-11,4.544373396
79957,2016-11,5.885770109
79963,2016-11,4.544373396
79966,2016-11,5.292153929
79970,2016-11,5.781982259
79973,2016-11,4.723016822
79982,2016-11,5.292153929
79995,2016-11,5.584137011
79997,2016-11,6.014774739
79998,2016-11,6.292054527
80002,2016-11,5.501180385
80003,2016-11,5.153538105
80013,2016-11,5.07059257
80015,2016-11,5.80417317
80016,2016-11,6.895217943
80017,2016-11,4.723016822
80022,2016-11,5.657311097
80031,2016-11,3.862594545
80041,2016-11,5.584137011
80049,2016-11,4.071302059
80060,2016-11,5.51868147
80073,2016-11,5.153538105
80084,2016-11,6.405333138
80088,2016-11,5.121675962
80089,2016-11,5.58413701
80093,2016-11,4.292650699
80094,2016-11,4.974842946
80097,2016-11,5.405415974
80101,2016-11,4.351813812
80106,2016-11,5.657311097
80124,2016-11,4.909401781
80126,2016-11,5.885770109
80127,2016-11,6.253610764
80134,2016-11,5.722768363
80137,2016-11,5.405415974
80138,2016-11,4.723016822
80140,2016-11,5.80417317
80142,2016-11,4.292650699
80148,2016-11,5.931812567
80150,2016-11,6.266691431
80155,2016-11,5.599477499
80156,2016-11,6.552205383
80158,2016-11,5.995049416
80159,2016-11,5.405415974
80162,2016-11,7.69734469
80164,2016-11,5.722768363
80166,2016-11,6.153413856
80168,2016-11,6.087953139
80179,2016-11,5.722768363
80183,2016-11,5.052586821
80188,2016-11,5.781982259
80190,2016-11,5.931812567
80193,2016-11,6.552205383
80198,2016-11,6.405333138
80203,2016-11,5.722768363
80205,2016-11,6.29946587
80214,2016-11,5.58413701
80215,2016-11,4.723016822
80235,2016-11,6.153413856
80240,2016-11,4.8616016
80248,2016-11,6.05244065
80249,2016-11,6.584074882
80252,2016-11,5.292153929
80260,2016-11,3.862594545
80266,2016-11,5.07059257
80269,2016-11,4.723016822
80273,2016-11,5.501180385
80275,2016-11,4.782208137
80286,2016-11,6.014774739
80290,2016-11,5.45514134
80295,2016-11,5.584137011
80296,2016-11,4.8616016
80298,2016-11,5.885770109
80306,2016-11,5.584137011
80313,2016-11,5.58413701
80321,2016-11,5.885770109
80322,2016-11,7.121519015
80323,2016-11,5.836040761
80324,2016-11,5.584137011
80328,2016-11,6.05244065
80329,2016-11,6.33987127
80333,2016-11,4.8616016
80336,2016-11,6.501109382
80337,2016-11,4.974842946
80338,2016-11,6.212630577
80339,2016-11,5.781982259
80341,2016-11,5.722768363
80344,2016-11,6.417636796
80346,2016-11,5.657311097
80348,2016-11,4.622092928
80352,2016-11,5.584137011
80356,2016-11,4.931990053
80358,2016-11,5.657311097
80359,2016-11,3.862594545
80365,2016-11,5.690901317
80377,2016-11,4.691162849
80387,2016-11,4.071302059
80390,2016-11,6.643293014
80397,2016-11,6.584074882
80399,2016-11,5.97467729
80407,2016-11,5.014930043
80408,2016-11,4.40582999
80410,2016-11,5.657311097
80414,2016-11,5.405415974
80417,2016-11,5.722768363
80422,2016-11,5.292153929
80433,2016-11,6.292054527
80434,2016-11,5.153538105
80436,2016-11,5.292153929
80437,2016-11,6.153413856
80442,2016-11,5.722768363
80444,2016-11,4.974842946
80446,2016-11,5.121675962
80447,2016-11,5.292153929
80448,2016-11,3.862594545
80455,2016-11,6.087953139
80460,2016-11,5.08809119
80463,2016-11,6.591793236
80465,2016-11,6.266691431
80473,2016-11,3.975670565
80475,2016-11,5.292153929
80477,2016-11,6.464550799
80483,2016-11,5.722768363
80485,2016-11,5.153538105
80487,2016-11,5.722768363
80489,2016-11,6.266691431
80492,2016-11,5.722768363
80507,2016-11,4.544373396
80509,2016-11,6.518612438
80512,2016-11,5.722768363
80515,2016-11,5.836040761
80519,2016-11,5.781982259
80527,2016-11,7.177757964
80528,2016-11,6.014774739
80530,2016-11,4.753317069
80535,2016-11,4.544373396
80540,2016-11,6.464550799
80541,2016-11,6.405333138
80547,2016-11,6.153413856
80549,2016-11,6.153413856
80550,2016-11,4.974842946
80558,2016-11,6.198347043
80560,2016-11,6.722718659
80569,2016-11,6.248300403
80575,2016-11,5.722768363
80589,2016-11,5.501180385
80590,2016-11,4.691162849
80592,2016-11,4.723016822
80593,2016-11,6.098222806
80602,2016-11,5.405415974
80610,2016-11,5.509992544
80618,2016-11,4.292650699
80619,2016-11,4.723016822
80622,2016-11,6.362466936
80625,2016-11,5.931812567
80635,2016-11,5.781982259
80639,2016-11,5.07059257
80644,2016-11,4.974842946
80649,2016-11,6.014774739
80656,2016-11,4.974842946
80657,2016-11,4.071302059
80674,2016-11,6.212630577
80676,2016-11,3.862594545
80680,2016-11,6.325908622
80687,2016-11,6.405333138
80692,2016-11,5.722768363
80698,2016-11,4.723016822
80699,2016-11,6.014774739
80701,2016-11,6.014774739
80708,2016-11,5.657311097
80714,2016-11,6.629009151
80725,2016-11,5.153538105
80730,2016-11,5.657311097
80737,2016-11,5.153538105
80743,2016-11,6.501109382
80745,2016-11,6.599416886
80749,2016-11,3.862594545
80757,2016-11,5.787604729
80758,2016-11,4.544373396
80765,2016-11,5.292153929
80767,2016-11,5.292153929
80779,2016-11,5.153538105
80780,2016-11,5.405415974
80794,2016-11,6.153413856
80797,2016-11,5.292153929
80801,2016-11,5.292153929
80811,2016-11,6.121545176
80812,2016-11,5.931812567
80813,2016-11,5.153538105
80817,2016-11,5.885770109
80819,2016-11,5.153538105
80822,2016-11,5.153538105
80827,2016-11,5.722768363
80830,2016-11,4.723016822
80836,2016-11,5.292153929
80840,2016-11,6.552205383
80853,2016-11,5.405415974
80856,2016-11,5.509992544
80859,2016-11,6.087953139
80862,2016-11,5.405415974
80871,2016-11,6.470173609
80873,2016-11,4.292650699
80875,2016-11,6.643293014
80876,2016-11,5.703844914
80885,2016-11,6.098222806
80886,2016-11,5.501180385
80890,2016-11,6.240248782
80893,2016-11,5.226703564
80897,2016-11,6.128051019
80898,2016-11,3.862594545
80904,2016-11,5.292153929
80908,2016-11,5.97467729
80910,2016-11,6.584074882
80912,2016-11,5.292153929
80917,2016-11,6.212630577
80921,2016-11,5.885770109
80933,2016-11,5.405415974
80938,2016-11,6.153413856
80939,2016-11,5.153538105
80945,2016-11,5.153538105
80953,2016-11,6.311624979
80956,2016-11,6.362466936
80959,2016-11,4.8616016
80969,2016-11,5.226703564
80987,2016-11,4.723016822
81010,2016-11,4.723016822
81011,2016-11,4.974842946
81013,2016-11,5.97467729
81017,2016-11,5.153538105
81021,2016-11,5.405415974
81030,2016-11,6.405333138
81032,2016-11,5.45514134
81033,2016-11,6.814935479
81035,2016-11,4.974842946
81050,2016-11,5.690901317
81053,2016-11,6.722718659
81054,2016-11,6.758922464
81057,2016-11,6.153413856
81063,2016-11,4.974842946
81064,2016-11,5.861402821
81066,2016-11,5.501180385
81068,2016-11,5.292153929
81069,2016-11,5.292153929
81074,2016-11,5.885770109
81080,2016-11,6.362466936
81081,2016-11,4.292650699
81083,2016-11,5.97467729
81086,2016-11,5.153538105
81088,2016-11,6.643293014
81095,2016-11,5.836040761
81106,2016-11,5.97467729
81116,2016-11,4.292650699
81127,2016-11,4.154158974
81128,2016-11,5.034043668
81134,2016-11,6.212630577
81135,2016-11,3.862594545
81138,2016-11,5.339963309
81142,2016-11,6.292054527
81143,2016-11,3.862594545
81144,2016-11,5.153538105
81147,2016-11,4.723016822
81153,2016-11,4.723016822
81155,2016-11,5.373551108
81157,2016-11,6.856372469
81159,2016-11,4.8616016
81166,2016-11,4.292650699
81173,2016-11,5.781982259
81180,2016-11,5.781982259
81181,2016-11,5.781982259
81182,2016-11,6.212630577
81195,2016-11,3.862594545
81198,2016-11,5.65036951
81201,2016-11,5.885770109
81204,2016-11,5.836040761
81209,2016-11,4.723016822
81212,2016-11,6.121545176
81216,2016-11,5.183845743
81222,2016-11,5.722768363
81225,2016-11,5.226703564
81226,2016-11,6.895217943
81227,2016-11,5.836040761
81228,2016-11,6.33987127
81229,2016-11,5.034043668
81238,2016-11,6.384269633
81244,2016-11,5.97467729
81248,2016-11,6.722718659
81260,2016-11,4.974842946
81267,2016-11,5.716524365
81269,2016-11,5.677682332
81271,2016-11,6.722718659
81274,2016-11,6.014774739
81279,2016-11,5.931812567
81284,2016-11,5.07059257
81287,2016-11,4.723016822
81295,2016-11,5.753080438
81296,2016-11,4.071302059
81302,2016-11,5.657311097
81307,2016-11,4.8616016
81308,2016-11,5.861402821
81310,2016-11,5.657311097
81315,2016-11,5.836040761
81333,2016-11,5.643349495
81340,2016-11,5.292153929
81346,2016-11,6.292054527
81352,2016-11,5.226703564
81354,2016-11,6.464550799
81358,2016-11,6.643293014
81364,2016-11,5.966337658
81371,2016-11,5.292153929
81372,2016-11,5.58413701
81378,2016-11,6.240248782
81384,2016-11,5.836040761
81385,2016-11,5.836040761
81388,2016-11,5.614448346
81398,2016-11,6.501109382
81401,2016-11,6.33987127
81406,2016-11,4.931990053
81409,2016-11,5.45514134
81411,2016-11,5.722768363
81414,2016-11,4.292650699
81415,2016-11,6.087953139
81416,2016-11,6.643293014
81424,2016-11,6.405333138
81430,2016-11,4.8616016
81435,2016-11,4.995209729
81437,2016-11,6.405333138
81452,2016-11,3.862594545
81463,2016-11,6.722718659
81466,2016-11,5.58413701
81468,2016-11,5.153538105
81470,2016-11,6.153413856
81472,2016-11,5.153538105
81479,2016-11,5.885770109
81481,2016-11,4.974842946
81483,2016-11,5.722768363
81486,2016-11,6.552205383
81487,2016-11,5.405415974
81492,2016-11,5.292153929
81503,2016-11,6.405333138
81506,2016-11,5.153538105
81511,2016-11,5.183845743
81517,2016-11,4.909401781
81519,2016-11,4.723016822
81520,2016-11,5.841196669
81532,2016-11,3.862594545
81541,2016-11,5.885770109
81543,2016-11,5.97467729
81551,2016-11,5.501180385
81554,2016-11,5.781982259
81557,2016-11,5.405415974
81571,2016-11,5.909217723
81574,2016-11,6.384269633
81578,2016-11,5.351362178
81579,2016-11,5.266794974
81581,2016-11,5.527250561
81591,2016-11,6.153413856
81596,2016-11,6.014774739
81602,2016-11,6.405333138
81605,2016-11,6.014774739
81610,2016-11,4.8616016
81626,2016-11,5.240356826
81627,2016-11,5.405415974
81631,2016-11,5.405415974
81632,2016-11,5.034043668
81633,2016-11,5.584137011
81634,2016-11,5.722768363
81637,2016-11,5.292153929
81638,2016-11,4.753317069
81641,2016-11,7.584062455
81642,2016-11,5.292153929
81643,2016-11,6.316422771
81645,2016-11,5.153538105
81653,2016-11,5.292153929
81657,2016-11,5.657311097
81660,2016-11,6.014774739
81669,2016-11,6.292054527
81671,2016-11,5.292153929
81681,2016-11,5.425786096
81682,2016-11,6.483098934
81683,2016-11,5.781982259
81684,2016-11,5.722768363
81688,2016-11,5.986980542
81704,2016-11,5.292153929
81705,2016-11,6.59485393
81711,2016-11,6.83599934
81712,2016-11,5.793176777
81713,2016-11,6.209800018
81725,2016-11,4.292650699
81729,2016-11,6.405333138
81737,2016-11,5.836040761
81740,2016-11,5.58413701
81741,2016-11,4.40582999
81743,2016-11,5.292153929
81746,2016-11,5.722768363
81747,2016-11,6.153413856
81748,2016-11,3.862594545
81749,2016-11,5.292153929
81752,2016-11,5.885770109
81758,2016-11,6.800850807
81760,2016-11,5.97467729
81771,2016-11,5.501180385
81777,2016-11,5.153538105
81778,2016-11,5.292153929
81786,2016-11,5.722768363
81789,2016-11,4.931990053
81792,2016-11,5.995049416
81793,2016-11,4.723016822
81796,2016-11,4.974842946
81799,2016-11,5.501180385
81802,2016-11,5.07059257
81804,2016-11,6.722718659
81805,2016-11,6.405333138
81806,2016-11,5.657311097
81811,2016-11,4.8616016
81818,2016-11,4.723016822
81825,2016-11,5.501180385
81827,2016-11,6.83599934
81830,2016-11,5.722768363
81836,2016-11,5.856412553
81838,2016-11,5.527250561
81839,2016-11,6.171778868
81844,2016-11,5.722768363
81846,2016-11,5.722768363
81850,2016-11,6.153413856
81865,2016-11,5.722768363
81869,2016-11,3.862594545
81879,2016-11,5.08809119
81883,2016-11,4.753317069
81887,2016-11,5.885770109
81890,2016-11,4.071302059
81891,2016-11,5.58413701
81894,2016-11,6.316422771
81898,2016-11,4.753317069
81899,2016-11,5.861402821
81901,2016-11,5.909217723
81907,2016-11,6.05244065
81918,2016-11,5.781982259
81924,2016-11,6.087953139
81925,2016-11,5.722768363
81926,2016-11,6.405333138
81927,2016-11,5.781982259
81931,2016-11,5.501180385
81934,2016-11,4.974842946
81937,2016-11,5.292153929
81938,2016-11,4.622092928
81950,2016-11,4.723016822
81952,2016-11,4.723016822
81955,2016-11,6.643293014
81958,2016-11,5.501180385
81962,2016-11,5.657311097
81963,2016-11,4.723016822
81964,2016-11,6.722718659
81978,2016-11,3.975670565
81981,2016-11,6.153413856
81984,2016-11,6.153413856
81989,2016-11,5.405415974
81993,2016-11,4.292650699
81994,2016-11,4.292650699
81995,2016-11,6.05244065
82000,2016-11,5.501180385
82001,2016-11,6.212630577
82002,2016-11,4.227255494
82005,2016-11,5.45514134
82021,2016-11,5.722768363
82022,2016-11,5.501180385
82024,2016-11,6.153413856
82033,2016-11,6.83599934
82035,2016-11,4.974842946
82038,2016-11,4.974842946
82040,2016-11,5.781982259
82042,2016-11,5.722768363
82043,2016-11,5.722768363
82044,2016-11,5.54404215
82051,2016-11,5.54404215
82062,2016-11,5.292153929
82063,2016-11,4.292650699
82074,2016-11,6.153413856
82075,2016-11,4.544373396
82077,2016-11,5.253716509
82079,2016-11,5.501180385
82083,2016-11,5.836040761
82086,2016-11,5.351362178
82091,2016-11,5.722768363
82092,2016-11,5.405415974
82095,2016-11,5.836040761
82114,2016-11,5.885770109
82115,2016-11,6.576259441
82121,2016-11,6.405333138
82128,2016-11,6.014774739
82139,2016-11,5.931812567
82143,2016-11,4.8616016
82151,2016-11,5.722768363
82160,2016-11,5.292153929
82161,2016-11,5.292153929
82168,2016-11,5.58413701
82174,2016-11,4.974842946
82184,2016-11,4.154158974
82187,2016-11,5.405415974
82188,2016-11,6.121545176
82194,2016-11,5.292153929
82197,2016-11,5.153538105
82203,2016-11,4.544373396
82211,2016-11,6.153413856
82218,2016-11,4.292650699
82219,2016-11,5.153538105
82222,2016-11,5.629066946
82224,2016-11,5.690901317
82228,2016-11,5.153538105
82245,2016-11,5.97467729
82249,2016-11,7.384252493
82256,2016-11,5.07059257
82264,2016-11,6.316422771
82274,2016-11,4.723016822
82278,2016-11,5.722768363
82283,2016-11,5.781982259
82284,2016-11,5.292153929
82288,2016-11,6.140861843
82301,2016-11,5.657311097
82308,2016-11,5.07059257
82309,2016-11,6.584074882
82310,2016-11,5.137811248
82311,2016-11,5.621800638
82314,2016-11,5.927358853
82315,2016-11,4.723016822
82326,2016-11,6.045087923
82329,2016-11,5.722768363
82334,2016-11,5.292153929
82346,2016-11,6.014774739
82356,2016-11,5.405415974
82360,2016-11,6.05244065
82365,2016-11,4.974842946
82366,2016-11,5.781982259
82370,2016-11,7.066861545
82372,2016-11,6.584074882
82373,2016-11,5.722768363
82374,2016-11,6.121545176
82392,2016-11,4.544373396
82400,2016-11,5.591854597
82405,2016-11,5.657311097
82406,2016-11,5.781982259
82416,2016-11,3.975670565
82425,2016-11,5.153538105
82431,2016-11,5.781982259
82437,2016-11,3.862594545
82448,2016-11,6.153413856
82460,2016-11,6.33987127
82464,2016-11,5.292153929
82465,2016-11,6.722718659
82470,2016-11,5.07059257
82476,2016-11,5.304455557
82478,2016-11,4.292650699
82479,2016-11,6.066890111
82480,2016-11,5.657311097
82484,2016-11,5.978805502
82490,2016-11,4.292650699
82491,2016-11,4.974842946
82494,2016-11,5.664175987
82506,2016-11,5.54404215
82509,2016-11,5.657311097
82511,2016-11,6.153413856
82512,2016-11,4.723016822
82515,2016-11,3.862594545
82519,2016-11,5.781982259
82539,2016-11,5.722768363
82556,2016-11,4.723016822
82564,2016-11,5.781982259
82567,2016-11,5.722768363
82568,2016-11,4.885961244
82573,2016-11,5.405415974
82575,2016-11,5.292153929
82597,2016-11,5.292153929
82603,2016-11,5.501180385
82607,2016-11,4.292650699
82609,2016-11,5.836040761
82613,2016-11,6.33987127
82615,2016-11,5.97467729
82620,2016-11,5.621800638
82625,2016-11,6.153413856
82632,2016-11,6.087953139
82633,2016-11,4.292650699
82635,2016-11,6.240248782
82643,2016-11,3.862594545
82644,2016-11,6.240248782
82651,2016-11,5.014930043
82652,2016-11,5.657311097
82653,2016-11,5.781982259
82654,2016-11,6.405333138
82663,2016-11,6.405333138
82666,2016-11,4.909401781
82667,2016-11,6.445431881
82673,2016-11,5.716524366
82674,2016-11,6.087953139
82675,2016-11,6.05244065
82680,2016-11,5.405415974
82685,2016-11,6.405333138
82688,2016-11,5.292153929
82695,2016-11,3.862594545
82698,2016-11,6.153413856
82710,2016-11,4.723016822
82711,2016-11,5.501180385
82712,2016-11,6.83599934
82718,2016-11,6.014774739
82721,2016-11,6.266691431
82723,2016-11,4.154158974
82724,2016-11,5.153538105
82728,2016-11,4.974842946
82735,2016-11,5.657311097
82736,2016-11,5.931812567
82739,2016-11,5.584137011
82740,2016-11,6.405333138
82741,2016-11,6.501109382
82743,2016-11,4.544373396
82745,2016-11,5.722768363
82746,2016-11,5.722768363
82748,2016-11,4.974842946
82757,2016-11,6.425705932
82761,2016-11,5.97467729
82762,2016-11,5.292153929
82763,2016-11,3.862594545
82768,2016-11,5.292153929
82783,2016-11,5.836040761
82793,2016-11,5.492241446
82798,2016-11,6.895217943
82802,2016-11,5.995049416
82808,2016-11,3.862594545
82809,2016-11,5.781982259
82816,2016-11,5.07059257
82822,2016-11,6.384269633
82824,2016-11,6.362466936
82828,2016-11,6.153413856
82829,2016-11,5.292153929
82831,2016-11,6.405333138
82833,2016-11,5.501180385
82841,2016-11,5.501180385
82845,2016-11,5.292153929
82861,2016-11,6.584074882
82862,2016-11,5.836040761
82866,2016-11,3.862594545
82870,2016-11,4.292650699
82889,2016-11,3.862594545
82890,2016-11,5.995049416
82892,2016-11,5.292153929
82894,2016-11,5.153538105
82897,2016-11,3.862594545
82912,2016-11,5.292153929
82925,2016-11,6.405333138
82933,2016-11,5.226703564
82941,2016-11,5.657311097
82943,2016-11,6.584074882
82947,2016-11,3.862594545
82951,2016-11,4.071302059
82953,2016-11,4.292650699
82954,2016-11,5.279603816
82959,2016-11,6.070450575
82963,2016-11,6.153413856
82974,2016-11,4.8616016
82978,2016-11,5.45514134
82985,2016-11,5.54404215
82994,2016-11,5.722768363
83006,2016-11,4.723016822
83009,2016-11,3.862594545
83014,2016-11,6.153413856
83027,2016-11,6.584074882
83028,2016-11,5.836040761
83031,2016-11,5.722768363
83035,2016-11,3.862594545
83039,2016-11,5.501180385
83042,2016-11,4.723016822
83044,2016-11,5.584137011
83049,2016-11,5.501180385
83050,2016-11,6.518612438
83056,2016-11,6.472036627
83063,2016-11,4.974842946
83072,2016-11,5.722768363
83079,2016-11,5.07059257
83080,2016-11,3.862594545
83086,2016-11,5.722768363
83105,2016-11,6.31642277
83110,2016-11,6.292054527
83121,2016-11,4.8616016
83125,2016-11,6.183727411
83150,2016-11,4.723016822
83152,2016-11,4.8616016
83154,2016-11,5.58413701
83161,2016-11,5.45514134
83163,2016-11,4.974842946
83168,2016-11,5.722768363
83172,2016-11,4.292650699
83181,2016-11,5.266794974
83184,2016-11,5.722768363
83186,2016-11,5.405415974
83192,2016-11,6.153413856
83197,2016-11,4.995209729
83199,2016-11,5.153538105
83202,2016-11,5.83084171
83206,2016-11,5.153538105
83207,2016-11,6.405333138
83211,2016-11,5.292153929
83217,2016-11,5.876137563
83222,2016-11,5.931812567
83225,2016-11,5.292153929
83227,2016-11,3.862594545
83231,2016-11,6.240248782
83232,2016-11,3.862594545
83233,2016-11,5.83084171
83234,2016-11,5.722768363
83239,2016-11,4.723016822
83245,2016-11,4.657587153
83249,2016-11,6.153413856
83253,2016-11,5.153538105
83260,2016-11,6.468304987
83268,2016-11,4.974842946
83274,2016-11,6.540653314
83281,2016-11,5.722768363
83283,2016-11,4.974842946
83286,2016-11,6.121545176
83290,2016-11,4.292650699
83293,2016-11,3.862594545
83298,2016-11,5.183845743
83303,2016-11,5.722768363
83325,2016-11,6.384269633
83332,2016-11,5.836040761
83335,2016-11,6.153413856
83337,2016-11,5.722768363
83338,2016-11,5.722768363
83342,2016-11,4.292650699
83347,2016-11,5.07059257
83350,2016-11,5.885770109
83353,2016-11,4.723016822
83355,2016-11,6.316422771
83359,2016-11,5.758969354
83377,2016-11,6.240248782
83383,2016-11,5.405415974
83397,2016-11,5.292153929
83400,2016-11,4.723016822
83402,2016-11,5.425786096
83403,2016-11,6.405333138
83404,2016-11,5.292153929
83406,2016-11,3.862594545
83408,2016-11,5.153538105
83417,2016-11,5.153538105
83418,2016-11,4.292650699
83423,2016-11,6.05244065
83426,2016-11,4.622092928
83428,2016-11,4.974842946
83431,2016-11,5.405415974
83447,2016-11,5.153538105
83451,2016-11,6.603946576
83453,2016-11,6.781937074
83455,2016-11,5.153538105
83463,2016-11,5.836040761
83464,2016-11,5.405415974
83483,2016-11,6.153413856
83486,2016-11,6.153413856
83492,2016-11,5.584137011
83497,2016-11,6.292054527
83498,2016-11,5.793176777
83499,2016-11,5.995049416
83500,2016-11,5.97467729
83501,2016-11,6.153413856
83505,2016-11,5.501180385
83514,2016-11,5.670965859
83516,2016-11,5.722768363
83520,2016-11,6.405333138
83523,2016-11,4.292650699
83525,2016-11,6.405333138
83529,2016-11,5.292153929
83535,2016-11,5.97467729
83540,2016-11,5.931812567
83542,2016-11,4.292650699
83543,2016-11,5.153538105
83544,2016-11,4.40582999
83545,2016-11,5.722768363
83548,2016-11,3.862594545
83569,2016-11,4.544373396
83573,2016-11,6.394890639
83577,2016-11,5.292153929
83578,2016-11,5.501180385
83581,2016-11,5.722768363
83586,2016-11,3.862594545
83596,2016-11,4.723016822
83598,2016-11,5.97467729
83602,2016-11,5.722768363
83607,2016-11,5.58413701
83609,2016-11,4.782208137
83614,2016-11,5.657311097
83615,2016-11,6.74708738
83616,2016-11,5.781982259
83619,2016-11,5.292153929
83621,2016-11,4.974842946
83636,2016-11,5.781982259
83640,2016-11,4.544373396
83642,2016-11,5.76480298
83645,2016-11,5.836040761
83651,2016-11,4.544373396
83652,2016-11,5.657311097
83654,2016-11,5.405415974
83656,2016-11,4.544373396
83663,2016-11,5.153538105
83664,2016-11,6.584074882
83666,2016-11,5.153538105
83667,2016-11,5.292153929
83674,2016-11,5.722768363
83681,2016-11,5.931812567
83682,2016-11,5.885770109
83690,2016-11,4.974842946
83695,2016-11,6.014774739
83710,2016-11,5.690901317
83715,2016-11,5.657311097
83721,2016-11,4.974842946
83731,2016-11,5.753080438
83735,2016-11,6.445431881
83736,2016-11,5.316518349
83737,2016-11,5.690901317
83740,2016-11,4.292650699
83744,2016-11,4.723016822
83746,2016-11,5.405415974
83747,2016-11,5.292153929
83749,2016-11,5.722768363
83754,2016-11,5.405415974
83761,2016-11,5.07059257
83762,2016-11,3.862594545
83769,2016-11,5.809599236
83771,2016-11,4.974842946
83775,2016-11,5.07059257
83778,2016-11,6.316422771
83782,2016-11,4.292650699
83783,2016-11,5.931812567
83784,2016-11,6.781937074
83786,2016-11,5.226703564
83788,2016-11,6.240248782
83792,2016-11,5.861402821
83793,2016-11,6.237541554
83796,2016-11,6.895217943
83797,2016-11,6.405333138
83801,2016-11,5.657311097
83806,2016-11,5.54404215
83807,2016-11,5.722768363
83809,2016-11,5.292153929
83820,2016-11,5.292153929
83822,2016-11,6.212630577
83825,2016-11,6.153413856
83838,2016-11,6.584074882
83848,2016-11,5.153538105
83856,2016-11,5.501180385
83863,2016-11,5.836040761
83865,2016-11,6.153413856
83867,2016-11,5.931812567
83872,2016-11,4.974842946
83875,2016-11,6.405333138
83883,2016-11,5.501180385
83899,2016-11,6.292054527
83903,2016-11,5.292153929
83905,2016-11,5.415684509
83923,2016-11,6.584074882
83929,2016-11,5.483172026
83933,2016-11,3.862594545
83940,2016-11,5.871264705
83943,2016-11,6.159596037
83950,2016-11,4.723016822
83958,2016-11,3.862594545
83965,2016-11,5.722768363
83967,2016-11,5.501180385
83970,2016-11,4.584447562
83972,2016-11,6.153413856
83973,2016-11,4.723016822
83974,2016-11,6.014774739
83976,2016-11,5.153538105
83986,2016-11,6.425705932
83987,2016-11,4.723016822
83989,2016-11,4.974842946
84002,2016-11,4.40582999
84003,2016-11,6.087953139
84007,2016-11,6.584074882
84008,2016-11,5.405415974
84013,2016-11,6.518612438
84016,2016-11,5.266794974
84018,2016-11,5.153538105
84020,2016-11,6.584074882
84024,2016-11,6.101608651
84028,2016-11,6.121545176
84042,2016-11,4.071302059
84043,2016-11,4.723016822
84048,2016-11,5.781982259
84049,2016-11,4.8616016
84050,2016-11,6.405333138
84054,2016-11,5.97467729
84056,2016-11,4.544373396
84057,2016-11,5.836040761
84064,2016-11,5.121675962
84065,2016-11,6.929108515
84067,2016-11,5.405415974
84074,2016-11,5.607008011
84075,2016-11,5.722768363
84077,2016-11,5.722768363
84082,2016-11,5.351362178
84084,2016-11,5.105110467
84085,2016-11,5.552270782
84087,2016-11,5.292153929
84089,2016-11,6.183727411
84109,2016-11,5.97467729
84112,2016-11,5.931812567
84115,2016-11,6.153413856
84121,2016-11,6.464550799
84128,2016-11,6.464550799
84137,2016-11,4.974842946
84140,2016-11,5.153538105
84149,2016-11,4.292650699
84165,2016-11,5.722768363
84171,2016-11,5.552270782
84176,2016-11,5.292153929
84179,2016-11,5.153538105
84185,2016-11,5.722768363
84196,2016-11,6.18372741
84200,2016-11,6.121545176
84202,2016-11,4.544373396
84203,2016-11,4.292650699
84206,2016-11,5.999044896
84209,2016-11,5.836040761
84211,2016-11,6.292054527
84213,2016-11,4.909401781
84220,2016-11,6.266691431
84227,2016-11,3.975670565
84235,2016-11,5.226703564
84245,2016-11,5.97467729
84258,2016-11,5.722768363
84260,2016-11,5.292153929
84264,2016-11,4.974842946
84267,2016-11,7.066861545
84270,2016-11,4.723016822
84273,2016-11,6.087953139
84292,2016-11,5.304455557
84301,2016-11,5.292153929
84305,2016-11,3.862594545
84311,2016-11,5.931812567
84320,2016-11,5.722768363
84326,2016-11,6.74708738
84329,2016-11,5.931812567
84334,2016-11,6.121545176
84336,2016-11,5.292153929
84351,2016-11,5.183845743
84364,2016-11,5.722768363
84372,2016-11,5.722768363
84373,2016-11,5.76480298
84374,2016-11,5.292153929
84381,2016-11,6.153413856
84383,2016-11,5.405415974
84388,2016-11,5.153538105
84390,2016-11,5.722768363
84403,2016-11,5.657311097
84406,2016-11,5.527250561
84412,2016-11,5.809599236
84413,2016-11,6.643293014
84415,2016-11,6.292054527
84421,2016-11,5.292153929
84428,2016-11,6.292054527
84430,2016-11,5.722768363
84431,2016-11,5.703844914
84434,2016-11,6.464550799
84440,2016-11,5.657311097
84455,2016-11,5.836040761
84458,2016-11,4.544373396
84460,2016-11,5.351362178
84495,2016-11,4.974842946
84498,2016-11,5.97467729
84502,2016-11,6.292054527
84508,2016-11,5.226703564
84515,2016-11,5.931812567
84518,2016-11,5.97467729
84522,2016-11,6.033893069
84529,2016-11,6.153413856
84534,2016-11,5.501180385
84536,2016-11,5.97467729
84537,2016-11,5.722768363
84542,2016-11,5.584137011
84543,2016-11,6.399088722
84544,2016-11,5.722768363
84547,2016-11,5.153538105
84548,2016-11,6.464550799
84550,2016-11,5.722768363
84553,2016-11,5.153538105
84555,2016-11,6.087953139
84557,2016-11,5.722768363
84578,2016-11,4.544373396
84579,2016-11,5.836040761
84588,2016-11,5.722768363
84590,2016-11,4.154158974
84593,2016-11,5.722768363
